,TType,K,C,A,S,G2,H,CNN2classes1stClass
0,1.85482883453,6.56019863945,0.357051213345,0.932151436806,0.8509922027590001,1.5881826877599998,0.697214484215,1
1,4.8155379295300005,25.9508290734,0.313291721293,0.610999047756,0.723122060299,1.53365314007,0.719411611557,1
2,0.678056240082,6.86741556121,0.408286482402,0.8815239071850001,0.813231229782,1.7437468767200002,0.7508724331859999,1
3,-0.5477082729339999,11.8779409681,-9999.999999,0.8387789726260001,0.816964685917,1.67252850533,0.771994590759,1
4,2.02854251862,20.4589650689,0.446452539888,0.839215576649,0.801140129566,1.10766458511,0.610452950001,1
5,-2.3169836998,7.217823607230001,0.449729929561,0.8748703598980001,0.810394465923,0.77787476778,0.5704660415649999,0
6,6.23673248291,39.9915605611,0.298888579402,0.790048658848,0.7651146650309999,1.75235712528,0.836539030075,1
7,-2.3434047699,7.33847734729,0.506622427724,0.923867881298,0.852686047554,0.98913115263,0.550086379051,0
8,3.21917057037,27.3584587712,0.263757462385,0.559267163277,0.868280231953,1.76495361328,0.8080809116359999,1
9,-2.21566009521,6.03662994602,0.474274837024,0.907734811306,0.878368318081,1.36437213421,0.637630045414,1
10,-1.8215175867099997,14.9942905974,-9999.999999,0.907061040401,0.853912949562,0.932713270187,0.561592638493,1
11,-0.449142456055,5.86477246469,0.4702734179,0.786754965782,0.865053296089,1.4894745349899998,0.6720976829530001,1
12,-1.73652946949,4.83423192911,-9999.999999,0.913147628307,0.8017032146449999,0.981700897217,0.601700663567,1
13,-2.0993332862900003,12.9382297186,0.3937464596900001,0.842893838882,0.8327695131300001,1.6256153583500002,0.723256707191,1
14,-1.84572780132,7.678935312010001,0.419790423807,0.849875688553,0.850103080273,1.27754020691,0.636488974094,1
15,-2.41812229156,56.1262400231,0.584878783962,0.8304053545000001,-0.0314411073923,0.116984330118,0.347774118185,0
16,2.7087972164200003,51.6062008598,0.48038902358,0.7797147631649999,0.806100428104,0.279931843281,0.3971320092679999,1
17,1.8885345459,11.3164793585,0.316371123569,0.829108178616,0.9001005887989999,1.74964630604,0.820619106293,1
18,-2.0349149704,8.981688547160003,0.399386742358,0.8646008372310001,0.595192372799,1.09726214409,0.601320981979,1
19,0.873610079288,11.2924986038,0.299090896435,0.513826012611,0.561030268669,1.3054919242899998,0.660400629044,1
20,-0.0329945087433,5.38911981729,-9999.999999,0.843623459339,0.83165705204,1.59760046005,0.7061551213259999,1
21,2.02145957947,8.24082250379,0.3444872656409999,0.878515183926,0.911618828773,1.62286305428,0.762105107307,1
22,1.70246982574,34.5441936015,0.4393757562740001,0.555824875832,0.747530758381,1.59999549389,0.786660909653,1
23,4.48345851898,26.6605183732,0.292808961938,0.623944461346,0.8884891271590001,1.6539878845200002,0.844030082226,1
24,4.019273757930001,11.5246445524,0.308482836263,0.818122804165,0.853995084763,1.8706227541,0.8553583025929999,1
25,-1.26248276234,13.9911837626,0.482264782786,0.8560840487479999,0.125815227628,0.46367457509,0.399940431118,0
26,-0.162778019905,7.4637962582,0.385823444611,0.934211194515,0.922665119171,1.388687253,0.674473166466,1
27,-0.239847421646,19.1515298665,0.33472442703,0.408012539148,0.6438203454020001,1.4949506521200002,0.694145143032,1
28,2.0423998832700003,11.2933169619,0.361950808434,0.7667161822319999,0.89655071497,1.65447425842,0.827006578445,1
29,1.601952672,13.7830328171,0.4340783617490001,0.892529666424,0.589475750923,1.1065834760700002,0.5528790950779999,1
30,-2.08519744873,2.21840574857,-9999.999999,0.882800996304,0.945958316326,1.07422173023,0.63318914175,0
31,-2.22906351089,4.09274459097,0.4383005250899999,0.933308362961,0.8971676230429999,1.57334268093,0.682873725891,0
32,-0.0930128097534,4.89692817423,0.461360192123,0.878975093365,0.883633613586,1.13209557533,0.6065039038660001,1
